Type,Depth,Magnitude,ID,Latitude,Longitude,Dates
Earthquake,203.4,6.2,ISCGEM808514,-16.695,-174.666,1969-05-01 19:05:26
Earthquake,10.0,6.0,ISCGEM808598,-17.469,168.798,1969-05-04 12:36:37
Earthquake,75.0,5.7,ISCGEM808890,11.513,-86.278,1969-05-13 14:16:54
Earthquake,50.0,5.6,ISCGEM808891,36.4,140.736,1969-05-13 14:19:43
Earthquake,631.7,6.4,ISCGEM808893,-7.221,120.792,1969-05-13 14:30:22
Earthquake,28.3,6.9,ISCGEM808940,51.294,-179.831,1969-05-14 19:32:57
Earthquake,30.0,5.6,ISCGEM809000,34.556,70.826,1969-05-15 20:39:49
Earthquake,34.8,6.0,ISCGEM809001,16.811,-61.24,1969-05-15 20:43:33
Earthquake,30.0,5.6,ISCGEM809070,-8.897,158.725,1969-05-18 00:15:35
Earthquake,30.0,6.0,ISCGEM809164,11.734,125.876,1969-05-21 02:56:51
Earthquake,15.0,5.5,ISCGEM809233,53.179,-160.38,1969-05-23 13:04:35
Earthquake,60.0,5.6,ISCGEM809298,-31.886,-178.696,1969-05-25 20:18:30
Earthquake,15.0,5.9,ISCGEMSUP809301,-57.734,-25.372,1969-05-25 22:30:42
Earthquake,30.0,6.0,ISCGEM809313,11.793,125.786,1969-05-26 15:37:21
Earthquake,158.6,5.7,ISCGEM809360,-2.174,-76.763,1969-05-28 13:30:08
Earthquake,20.0,6.2,ISCGEM809404,-32.083,-177.918,1969-05-30 15:55:36
Earthquake,20.0,6.1,ISCGEM809406,-32.16,-177.984,1969-05-30 16:22:47
Earthquake,15.0,5.8,ISCGEM807885,-23.558,-174.819,1969-06-09 21:53:00
Earthquake,15.0,5.8,ISCGEM807949,40.405,143.794,1969-06-12 07:41:24
Earthquake,22.4,6.1,ISCGEM807959,34.414,25.169,1969-06-12 15:13:32
Earthquake,55.0,6.4,ISCGEM807986,49.376,155.44,1969-06-13 08:48:30
Earthquake,55.0,5.8,ISCGEM808013,-8.013,159.044,1969-06-14 03:22:57
Earthquake,202.6,6.5,ISCGEM808102,19.033,145.477,1969-06-17 19:26:29
Earthquake,15.0,6.8,ISCGEM808108,-52.744,160.309,1969-06-17 23:58:09
Earthquake,32.7,5.8,ISCGEM808141,52.537,-167.919,1969-06-18 23:44:15
Earthquake,40.0,5.6,ISCGEM808154,28.198,129.969,1969-06-19 07:03:06
Earthquake,17.8,5.6,ISCGEM808173,53.089,-162.506,1969-06-20 02:37:49
Earthquake,557.1,5.7,ISCGEM808220,-5.405,109.603,1969-06-21 15:12:10
Earthquake,15.0,5.7,ISCGEM808242,49.209,158.499,1969-06-22 02:33:52
Earthquake,56.7,5.8,ISCGEM808253,51.486,-179.972,1969-06-22 10:45:26
Earthquake,20.0,5.7,ISCGEM808276,18.265,-104.779,1969-06-23 07:08:27
Earthquake,100.0,5.5,ISCGEM808297,-5.894,146.745,1969-06-24 03:29:17
Earthquake,15.0,5.9,ISCGEM808307,13.443,123.149,1969-06-24 10:58:07
Earthquake,35.0,6.1,ISCGEM808444,-30.516,-178.118,1969-06-29 10:34:06
Earthquake,10.0,6.0,ISCGEM808452,-62.884,166.684,1969-06-29 17:09:12
Earthquake,10.0,5.8,ISCGEM806733,-55.791,147.116,1969-07-04 22:54:18
Earthquake,25.0,5.8,ISCGEM806738,-3.843,131.523,1969-07-05 01:44:01
Earthquake,25.0,5.9,ISCGEM806795,16.465,147.287,1969-07-07 04:43:16
Earthquake,15.0,5.6,ISCGEM806815,2.097,126.65,1969-07-08 04:06:40
Earthquake,20.0,6.0,ISCGEM806976,46.429,153.324,1969-07-12 13:00:40
Earthquake,19.5,6.2,ISCGEM806984,39.849,143.737,1969-07-12 19:16:32
Earthquake,57.3,5.9,ISCGEM807098,52.17,158.845,1969-07-16 08:16:53
Earthquake,10.0,6.9,ISCGEM807162,38.31,119.572,1969-07-18 05:24:47
Earthquake,19.0,5.6,ISCGEM807188,-18.499,-63.472,1969-07-18 23:17:11
Earthquake,56.7,6.4,ISCGEM807195,-17.334,-72.303,1969-07-19 04:54:55
Earthquake,212.8,5.6,ISCGEM807297,2.905,124.813,1969-07-21 22:06:57
Earthquake,140.0,5.7,ISCGEM807318,-11.8,166.543,1969-07-22 17:14:13
Earthquake,47.3,5.6,ISCGEM807346,37.36,141.669,1969-07-23 13:14:36
Earthquake,10.0,6.1,ISCGEM807365,-11.917,-75.132,1969-07-24 02:59:24
Earthquake,10.0,6.1,ISCGEM807386,-45.672,35.059,1969-07-24 12:41:39
Earthquake,30.0,5.6,ISCGEM807426,2.6,126.532,1969-07-25 13:34:10
Earthquake,20.0,5.7,ISCGEM807433,21.661,111.803,1969-07-25 22:49:41
Earthquake,15.0,5.6,ISCGEM807453,-11.651,165.192,1969-07-26 14:45:47
Earthquake,15.0,5.7,ISCGEM807497,59.266,-145.401,1969-07-27 21:21:40
Earthquake,20.0,5.7,ISCGEM807521,30.786,132.423,1969-07-28 13:03:19
Earthquake,120.0,5.6,ISCGEM807533,-14.816,167.378,1969-07-29 06:24:22
Earthquake,50.0,5.7,ISCGEM807593,52.86,-170.052,1969-07-31 11:23:04
Earthquake,38.4,6.3,ISCGEM805092,45.407,150.882,1969-08-01 23:43:46
Earthquake,25.0,5.8,ISCGEM805094,45.478,150.942,1969-08-02 00:34:20
Earthquake,30.0,5.9,ISCGEM805141,-4.27,153.016,1969-08-03 00:22:29
Earthquake,55.0,5.6,ISCGEM805148,24.125,123.212,1969-08-03 04:19:38
Earthquake,26.6,5.6,ISCGEM805152,45.336,151.626,1969-08-03 07:48:15
Earthquake,525.1,6.3,ISCGEM805203,-5.639,125.331,1969-08-04 17:19:20
Earthquake,26.9,6.9,ISCGEM805214,1.138,126.181,1969-08-05 02:13:11
Earthquake,35.0,6.1,ISCGEM805239,-5.316,153.708,1969-08-05 16:32:24
Earthquake,100.0,5.6,ISCGEM805283,-5.211,154.109,1969-08-07 01:49:32
Earthquake,193.2,5.9,ISCGEM805307,36.369,70.891,1969-08-08 06:30:57
Earthquake,15.0,6.1,ISCGEM805313,-47.715,-15.654,1969-08-08 11:08:14
Earthquake,176.1,6.6,ISCGEM805322,-6.069,129.569,1969-08-08 20:44:20
Earthquake,25.0,6.2,ISCGEM805428,43.552,147.987,1969-08-11 21:26:36
Earthquake,25.0,6.2,ISCGEMSUP805429,43.634,147.673,1969-08-11 21:27:29
Earthquake,25.0,7.5,ISCGEMSUP805431,43.599,147.385,1969-08-11 21:27:40
Earthquake,30.0,5.7,ISCGEMSUP805455,44.007,148.413,1969-08-11 22:53:58
Earthquake,30.0,5.8,ISCGEM805461,43.208,147.731,1969-08-11 23:02:56
Earthquake,35.0,5.6,ISCGEM805478,43.666,147.804,1969-08-11 23:42:04
Earthquake,35.0,6.2,ISCGEMSUP805483,1.848,126.371,1969-08-11 23:52:58
Earthquake,18.9,6.2,ISCGEM805532,43.235,147.707,1969-08-12 03:33:39
Earthquake,30.4,6.1,ISCGEM805548,43.301,147.692,1969-08-12 04:53:39
Earthquake,30.0,6.8,ISCGEM805549,43.584,148.187,1969-08-12 05:03:28
Earthquake,29.3,6.8,ISCGEM805554,43.789,148.424,1969-08-12 05:53:30
Earthquake,35.0,5.6,ISCGEM805566,43.768,148.186,1969-08-12 07:10:44
Earthquake,26.3,6.0,ISCGEM805580,43.323,147.713,1969-08-12 09:25:40
Earthquake,30.8,6.1,ISCGEM805581,43.518,147.672,1969-08-12 09:33:44
Earthquake,19.3,6.8,ISCGEM805592,43.948,148.724,1969-08-12 11:21:23
Earthquake,35.0,5.8,ISCGEM805603,1.702,126.323,1969-08-12 12:21:21
Earthquake,26.7,5.8,ISCGEM805612,43.522,148.187,1969-08-12 13:18:09
Earthquake,30.0,5.6,ISCGEM805645,42.858,146.821,1969-08-12 21:16:12
Earthquake,31.1,6.0,ISCGEM805649,43.378,147.9,1969-08-12 23:05:59
Earthquake,35.0,5.8,ISCGEM805684,43.456,147.482,1969-08-13 03:29:16
Earthquake,35.0,6.1,ISCGEM805701,43.999,147.853,1969-08-13 08:31:34
Earthquake,31.0,6.3,ISCGEM805735,44.14,148.242,1969-08-13 22:57:09
Earthquake,40.0,5.8,ISCGEM805775,-5.409,152.071,1969-08-14 10:58:04
Earthquake,27.5,7.1,ISCGEM805782,43.313,147.647,1969-08-14 14:19:04
Earthquake,19.2,6.3,ISCGEM805834,43.305,147.885,1969-08-15 04:32:01
Earthquake,303.2,6.1,ISCGEM805845,21.665,143.05,1969-08-15 08:41:54
Earthquake,25.0,6.1,ISCGEM805850,43.11,148.292,1969-08-15 10:02:19
Earthquake,32.5,5.8,ISCGEM805908,43.261,147.55,1969-08-16 15:15:31
Earthquake,32.9,5.6,ISCGEM805909,43.097,147.648,1969-08-16 17:13:42
Earthquake,129.7,5.9,ISCGEMSUP805944,42.666,141.566,1969-08-17 11:54:56
Earthquake,15.0,6.5,ISCGEM805963,25.213,-109.188,1969-08-17 20:13:08
Earthquake,15.0,6.7,ISCGEM805964,25.035,-109.424,1969-08-17 20:14:59
Earthquake,10.0,6.1,ISCGEM805983,-55.896,-123.21,1969-08-18 01:04:03
Earthquake,20.0,6.0,ISCGEM805985,24.881,-109.117,1969-08-18 01:39:25
Earthquake,20.0,5.6,ISCGEM805990,24.679,-109.222,1969-08-18 03:21:54
Earthquake,25.0,5.8,ISCGEM806010,43.875,148.5,1969-08-18 11:43:30
Earthquake,26.7,6.6,ISCGEM806060,43.731,148.109,1969-08-19 08:49:55
Earthquake,105.0,6.3,ISCGEMSUP806097,47.941,153.68,1969-08-20 07:50:10
Earthquake,26.7,5.9,ISCGEM806137,43.129,147.19,1969-08-21 03:32:12
Earthquake,28.5,5.8,ISCGEM806156,43.664,148.139,1969-08-21 13:24:01
Earthquake,25.0,5.8,ISCGEM806193,43.13,148.011,1969-08-22 04:40:24
Earthquake,45.0,5.8,ISCGEM806385,-5.739,151.194,1969-08-26 16:58:01
Earthquake,35.0,5.6,ISCGEM806388,-15.333,-173.165,1969-08-26 20:28:04
Earthquake,35.0,5.7,ISCGEM806413,43.279,147.769,1969-08-27 03:26:14
Earthquake,15.0,5.6,ISCGEM806441,28.779,143.83,1969-08-27 19:23:11
Earthquake,30.0,6.0,ISCGEM806471,-31.456,-177.59,1969-08-28 13:54:14
Earthquake,26.4,5.8,ISCGEM806482,43.267,147.757,1969-08-28 21:35:23
Earthquake,25.9,6.4,ISCGEM806532,43.573,147.848,1969-08-30 07:11:41
Earthquake,35.0,5.7,ISCGEM806539,43.232,146.794,1969-08-30 07:54:29
Earthquake,27.1,6.1,ISCGEM806540,43.54,147.78,1969-08-30 08:28:07
Earthquake,168.7,5.7,ISCGEM804015,-27.786,-66.573,1969-09-02 03:47:10
Earthquake,30.0,5.9,ISCGEM804081,31.343,140.33,1969-09-03 16:20:26
Earthquake,26.8,6.0,ISCGEM804095,46.57,153.629,1969-09-04 03:08:53
Earthquake,30.0,5.7,ISCGEM804123,43.78,147.456,1969-09-04 21:12:37
Earthquake,25.0,5.9,ISCGEM804142,22.762,121.656,1969-09-05 11:42:15
Earthquake,41.6,5.7,ISCGEM804170,43.757,147.485,1969-09-06 07:43:32
Earthquake,35.0,6.1,ISCGEM804189,36.902,-12.002,1969-09-06 14:30:41
Earthquake,25.0,6.2,ISCGEM804190,-8.81,157.882,1969-09-06 14:50:00
Earthquake,25.0,6.0,ISCGEM804192,-8.905,157.963,1969-09-06 17:08:06
Earthquake,25.0,5.7,ISCGEM804205,-8.887,157.762,1969-09-07 03:06:03
Earthquake,10.0,6.3,ISCGEM804274,35.794,137.063,1969-09-09 05:15:38
Earthquake,25.9,5.6,ISCGEM804348,26.158,128.525,1969-09-11 03:17:02
Earthquake,34.2,6.7,ISCGEM804402,51.207,-179.222,1969-09-12 08:57:08
Earthquake,35.0,5.5,ISCGEM804421,51.102,-179.142,1969-09-12 15:00:18
Earthquake,34.1,5.7,ISCGEM804452,43.144,147.648,1969-09-13 11:52:13
Earthquake,30.0,5.8,ISCGEM804493,39.643,74.952,1969-09-14 14:46:23
Earthquake,30.0,5.6,ISCGEM804497,39.637,74.781,1969-09-14 16:15:26
Earthquake,33.5,5.5,ISCGEM804530,51.827,175.366,1969-09-15 14:45:42
Earthquake,38.8,5.5,ISCGEM804536,45.532,151.738,1969-09-15 18:47:42
Earthquake,92.5,5.5,ISCGEM804552,27.069,127.327,1969-09-16 08:00:36
Nuclear Explosion,1.2,5.82,CI3326197,37.3141667,-116.4606667,1969-09-16 14:30:01
Earthquake,35.0,6.0,ISCGEM804588,31.041,131.458,1969-09-17 18:40:52
Earthquake,35.0,5.8,ISCGEM804590,31.035,131.207,1969-09-17 18:51:11
Earthquake,92.8,5.7,ISCGEMSUP804622,6.031,125.36,1969-09-19 01:29:38
Earthquake,10.0,6.1,ISCGEM804674,58.406,-32.168,1969-09-20 05:08:57
Earthquake,25.0,5.6,ISCGEM804682,-3.082,141.973,1969-09-20 08:56:44
Earthquake,10.0,6.2,ISCGEM804698,1.684,-101.067,1969-09-20 15:26:39
Earthquake,30.0,6.0,ISCGEM804761,2.922,95.795,1969-09-22 01:46:15
Earthquake,10.0,5.5,ISCGEM804777,4.876,-32.684,1969-09-22 13:47:51
Earthquake,25.0,6.1,ISCGEM804817,18.729,-106.929,1969-09-23 22:37:27
Earthquake,10.0,6.8,ISCGEM804847,15.291,-45.741,1969-09-24 18:03:19
Earthquake,48.5,5.6,ISCGEM804916,43.686,147.207,1969-09-27 04:02:17
Earthquake,25.0,6.0,ISCGEM804921,-60.925,-55.595,1969-09-27 09:04:04
Earthquake,131.0,5.8,ISCGEM804997,-7.195,128.747,1969-09-29 16:19:59
Earthquake,25.2,5.8,ISCGEM804999,43.335,147.772,1969-09-29 17:58:39
Earthquake,15.0,6.3,ISCGEM805003,-33.268,19.386,1969-09-29 20:03:30
Earthquake,15.0,6.2,ISCGEM805035,-31.66,-177.823,1969-09-30 17:51:40
Earthquake,10.0,6.6,ISCGEM802947,-11.841,-75.051,1969-10-01 05:05:48
Earthquake,10.0,5.8,ISCGEM802957,-11.803,-74.942,1969-10-01 05:58:14
Earthquake,10.0,6.0,ISCGEM802962,-11.842,-75.031,1969-10-01 08:28:16
Earthquake,15.0,6.3,ISCGEM802975,0.638,-84.982,1969-10-01 17:10:55
Earthquake,10.0,5.7,ISCGEM802980,-60.793,-19.785,1969-10-01 19:53:15
Earthquake,20.0,5.7,ISCGEM803028,-33.016,-177.933,1969-10-03 01:33:20
Earthquake,45.0,5.8,ISCGEM803147,15.041,120.018,1969-10-06 12:48:05
Earthquake,20.0,5.6,ISCGEM803357,39.691,20.593,1969-10-13 01:02:31
Earthquake,245.0,5.9,ISCGEM803363,-18.746,169.423,1969-10-13 06:56:03
Earthquake,135.0,6.3,ISCGEM803481,23.041,94.636,1969-10-17 01:25:14
Earthquake,27.4,5.6,ISCGEM803516,52.474,173.413,1969-10-18 08:44:02
Earthquake,96.5,5.6,ISCGEM803587,17.358,-95.198,1969-10-20 15:20:39
Earthquake,35.0,5.9,ISCGEM803625,51.297,-179.193,1969-10-21 20:53:47
Earthquake,65.0,5.7,ISCGEM803637,-4.772,152.593,1969-10-22 07:12:08
Earthquake,25.0,5.7,ISCGEM803643,-18.167,-71.411,1969-10-22 10:21:53
Earthquake,10.0,5.8,ISCGEM803657,34.609,-121.492,1969-10-22 22:51:33
Earthquake,27.1,5.6,ISCGEM803704,52.324,-168.696,1969-10-24 00:46:14
Earthquake,45.0,5.6,ISCGEM803758,43.923,147.919,1969-10-25 12:03:49
Earthquake,115.0,5.8,ISCGEMSUP803791,-16.167,-173.704,1969-10-26 06:38:04
Earthquake,15.0,6.1,ISCGEM803808,44.813,17.339,1969-10-26 15:36:52
Earthquake,20.0,6.3,ISCGEM803822,-53.449,23.581,1969-10-26 21:39:20
Earthquake,15.0,6.1,ISCGEM803833,44.854,17.253,1969-10-27 08:10:58
Earthquake,45.0,5.6,ISCGEM803954,45.513,151.004,1969-10-31 06:43:23
Earthquake,30.0,6.6,ISCGEM803964,51.279,-178.975,1969-10-31 11:33:04
Earthquake,10.0,6.6,ISCGEM801757,23.148,-107.988,1969-11-01 11:08:24
Earthquake,10.0,6.0,ISCGEM801913,34.589,-121.428,1969-11-05 17:54:12
Earthquake,25.0,6.0,ISCGEM801961,51.064,-178.779,1969-11-06 20:20:18
Earthquake,75.0,6.6,ISCGEM802001,27.793,60.043,1969-11-07 18:34:06
Earthquake,15.0,5.7,ISCGEM802012,-16.298,167.586,1969-11-08 01:41:41
Earthquake,65.0,5.6,ISCGEM802172,-5.765,151.541,1969-11-11 15:23:59
Earthquake,50.0,5.8,ISCGEM802215,52.92,-168.327,1969-11-12 19:09:03
Earthquake,21.4,6.0,ISCGEM802240,-27.837,-71.794,1969-11-13 07:51:30
Earthquake,15.0,5.7,ISCGEM802485,56.404,-153.565,1969-11-20 23:46:11
Earthquake,25.0,7.6,ISCGEM802491,2.005,94.489,1969-11-21 02:05:38
Earthquake,35.0,7.4,ISCGEM802552,57.65,163.554,1969-11-22 23:09:40
Earthquake,115.1,6.1,ISCGEM802628,37.118,71.665,1969-11-24 17:23:20
Earthquake,17.8,6.0,ISCGEM802635,56.106,-153.864,1969-11-24 22:51:49
Earthquake,25.0,6.0,ISCGEM802688,-16.841,167.834,1969-11-26 12:44:06
Earthquake,140.0,5.8,ISCGEM800589,-59.825,-28.582,1969-12-01 20:35:03
Earthquake,30.0,5.9,ISCGEM800594,16.78,-60.698,1969-12-01 22:13:55
Earthquake,97.2,5.8,ISCGEM800626,8.187,126.286,1969-12-02 17:57:04
Earthquake,29.1,5.7,ISCGEM800688,40.726,144.715,1969-12-04 08:50:24
Earthquake,115.0,5.6,ISCGEM800842,1.734,127.282,1969-12-08 05:04:22
Earthquake,20.0,6.2,ISCGEM800910,-15.071,166.98,1969-12-10 19:54:03
Earthquake,17.8,5.6,ISCGEM801007,0.909,-28.097,1969-12-13 03:19:57
Earthquake,45.0,5.6,ISCGEM801009,1.354,126.408,1969-12-13 04:03:56
Earthquake,35.0,6.1,ISCGEM801038,1.956,126.827,1969-12-14 02:42:10
Earthquake,10.0,5.8,ISCGEM801054,8.142,58.377,1969-12-14 18:37:08
Earthquake,345.0,6.3,ISCGEM801176,46.254,142.423,1969-12-18 13:32:07
Earthquake,20.0,5.6,ISCGEM801290,28.188,130.655,1969-12-21 10:18:02
Earthquake,30.0,5.9,ISCGEM801354,57.15,163.178,1969-12-23 13:22:55
Earthquake,20.0,7.2,ISCGEM801426,15.648,-59.694,1969-12-25 21:32:31
Earthquake,20.0,5.6,ISCGEM801438,15.771,-59.783,1969-12-25 22:26:14
Earthquake,20.0,6.1,ISCGEM801439,16.062,-59.854,1969-12-25 22:31:06
Earthquake,39.8,5.6,ISCGEM801452,55.109,-160.395,1969-12-26 00:18:24
Earthquake,20.0,5.7,ISCGEM801573,16.086,-59.65,1969-12-27 14:03:04
Earthquake,28.8,5.7,ISCGEM801591,43.373,147.809,1969-12-28 04:53:11
Earthquake,23.8,5.9,ISCGEM801638,16.094,-59.753,1969-12-29 00:51:50
Earthquake,25.0,6.3,ISCGEM801741,28.532,129.075,1969-12-31 19:01:56
Earthquake,35.0,5.6,ISCGEM799588,-29.4,-177.169,1970-01-01 17:11:00
Earthquake,11.3,7.1,ISCGEM799712,24.185,102.543,1970-01-04 17:00:41
Earthquake,15.0,5.9,ISCGEM799745,23.984,102.732,1970-01-05 11:49:10
Earthquake,15.0,6.3,ISCGEM799772,-9.583,151.493,1970-01-06 05:35:54
Earthquake,36.7,6.0,ISCGEM799824,15.785,-59.808,1970-01-07 07:56:14
Earthquake,199.4,6.8,ISCGEM799872,-34.85,178.782,1970-01-08 17:12:41
Earthquake,66.6,5.8,ISCGEM799928,-9.166,117.235,1970-01-09 23:16:22
Earthquake,40.0,7.2,ISCGEM799944,6.785,126.682,1970-01-10 12:07:07
Earthquake,40.0,5.7,ISCGEM799952,6.71,126.863,1970-01-10 13:59:37
Earthquake,40.0,5.7,ISCGEM799953,6.71,126.765,1970-01-10 14:16:28
Earthquake,45.0,6.0,ISCGEM799983,7.326,126.857,1970-01-11 05:02:05
Earthquake,25.0,6.0,ISCGEM800066,-10.169,123.233,1970-01-14 02:22:36
Earthquake,97.6,5.6,ISCGEM800129,60.25,-152.734,1970-01-16 08:05:41
Earthquake,18.3,5.8,ISCGEM800167,21.393,146.713,1970-01-18 00:18:23
Earthquake,70.0,6.8,ISCGEMSUP800237,-25.946,-177.219,1970-01-20 07:19:51
Earthquake,170.0,5.7,ISCGEM800248,-5.344,154.344,1970-01-20 15:12:49
Earthquake,35.1,6.4,ISCGEM800254,42.523,143.05,1970-01-20 17:33:05
Earthquake,10.0,6.7,ISCGEM800281,6.843,-104.189,1970-01-21 17:51:37
Earthquake,30.0,5.7,ISCGEM800290,51.258,177.215,1970-01-22 03:55:34
Earthquake,141.1,5.6,ISCGEM800341,49.678,154.878,1970-01-23 22:22:41
Earthquake,35.0,6.5,ISCGEM800401,-12.592,166.488,1970-01-26 10:01:20
Earthquake,35.0,5.7,ISCGEM800427,-10.829,165.955,1970-01-27 09:02:51
Earthquake,18.6,5.8,ISCGEM800429,7.44,-72.1,1970-01-27 09:29:44
Earthquake,605.9,6.1,ISCGEM800471,-20.672,-178.766,1970-01-28 23:06:02
Earthquake,164.9,5.9,ISCGEMSUP800507,-14.575,167.34,1970-01-30 08:28:22
Earthquake,30.8,5.7,ISCGEM798750,43.149,147.667,1970-02-02 17:22:07
Earthquake,29.7,6.0,ISCGEM798752,43.321,147.489,1970-02-02 17:49:52
Earthquake,25.9,5.8,ISCGEM798753,43.031,147.763,1970-02-02 18:05:48
Earthquake,29.3,5.7,ISCGEM798790,43.341,147.929,1970-02-03 19:17:17
Earthquake,10.0,6.4,ISCGEM798802,15.518,-99.576,1970-02-04 05:08:48
Earthquake,23.5,5.8,ISCGEM798832,24.371,102.302,1970-02-05 03:40:03
Earthquake,22.2,6.0,ISCGEM798843,46.943,154.2,1970-02-05 12:46:38
Earthquake,25.0,5.7,ISCGEM798845,46.932,154.204,1970-02-05 14:41:40
Earthquake,15.0,6.7,ISCGEM798855,12.584,121.952,1970-02-05 22:06:01
Earthquake,20.0,6.0,ISCGEM798861,54.513,163.189,1970-02-06 00:11:48
Earthquake,25.0,6.0,ISCGEM798863,12.687,121.924,1970-02-06 02:17:34
Earthquake,10.0,6.1,ISCGEM798878,23.083,100.771,1970-02-06 22:10:41
Earthquake,15.0,6.0,ISCGEM798892,47.184,154.092,1970-02-07 10:01:05
Earthquake,15.0,6.0,ISCGEM798901,47.284,153.782,1970-02-07 12:07:35
Earthquake,125.0,5.8,ISCGEM799014,-5.936,130.638,1970-02-10 19:34:05
Earthquake,622.8,6.5,ISCGEM799077,-5.923,112.997,1970-02-13 15:43:28
Earthquake,39.8,5.9,ISCGEM799107,-10.012,-75.633,1970-02-14 11:17:18
Earthquake,138.3,5.9,ISCGEM799142,-0.045,122.999,1970-02-15 12:36:36
Earthquake,55.0,5.6,ISCGEM799184,9.846,125.912,1970-02-17 05:46:02
Earthquake,15.0,5.8,ISCGEM799201,-22.378,170.363,1970-02-17 19:14:20
Earthquake,251.6,6.0,ISCGEM799223,-20.724,-176.668,1970-02-18 15:23:33
Earthquake,85.0,5.7,ISCGEM799295,-8.734,124.062,1970-02-21 16:52:02
Earthquake,25.0,5.8,ISCGEM799367,27.771,54.54,1970-02-23 11:22:28
Earthquake,15.0,5.6,ISCGEM799389,30.607,103.203,1970-02-24 02:07:35
Earthquake,15.0,5.8,ISCGEM799398,59.51,-143.636,1970-02-24 08:05:45
Earthquake,30.0,6.1,ISCGEM799415,24.126,122.253,1970-02-25 10:20:59
Earthquake,35.0,5.8,ISCGEM799446,13.567,120.466,1970-02-26 15:50:08
Earthquake,21.0,5.9,ISCGEM799452,43.439,147.521,1970-02-26 23:05:59
Earthquake,26.2,6.1,ISCGEM799455,43.473,147.547,1970-02-26 23:29:05
Earthquake,10.0,6.1,ISCGEM799476,50.144,-179.788,1970-02-27 07:07:59
Earthquake,175.6,5.7,ISCGEM799492,-8.012,119.726,1970-02-27 10:47:53
Earthquake,164.1,7.1,ISCGEM799531,52.487,-174.915,1970-02-28 10:52:33
Earthquake,25.0,5.6,ISCGEM799549,27.756,56.316,1970-02-28 19:58:48
Earthquake,20.0,6.2,ISCGEM797509,12.213,143.847,1970-03-04 03:30:35
Earthquake,621.2,5.6,ISCGEM797512,-19.746,-178.538,1970-03-04 06:31:56
Earthquake,35.0,6.1,ISCGEM797518,7.273,126.891,1970-03-04 14:27:49
Earthquake,47.5,5.7,ISCGEM797653,1.77,126.612,1970-03-08 11:51:23
Earthquake,25.0,5.9,ISCGEM797667,39.579,143.546,1970-03-09 00:50:07
Earthquake,30.0,6.6,ISCGEM797686,-19.091,168.672,1970-03-09 16:01:11
Earthquake,54.5,6.2,ISCGEM797745,44.683,148.909,1970-03-10 04:58:29
Earthquake,25.0,5.8,ISCGEM797751,12.702,122.247,1970-03-10 06:11:57
Earthquake,10.0,5.7,ISCGEMSUP797790,-31.077,116.567,1970-03-10 17:15:11
Earthquake,39.0,6.0,ISCGEM797882,57.399,-154.058,1970-03-11 22:38:36
Earthquake,116.7,6.0,ISCGEM798065,-29.701,-69.397,1970-03-15 12:39:18
Earthquake,15.0,5.8,ISCGEM798113,-19.159,168.386,1970-03-16 16:25:26
Earthquake,23.2,6.3,ISCGEM798211,51.411,173.58,1970-03-19 23:33:33
Earthquake,50.0,5.7,ISCGEM798224,5.008,125.339,1970-03-20 11:07:35
Earthquake,20.0,5.6,ISCGEM17308392,24.126,142.874,1970-03-21 10:09:55
Earthquake,143.4,5.7,ISCGEM798303,40.212,140.312,1970-03-23 00:20:55
Earthquake,157.4,5.7,ISCGEM798320,29.831,129.496,1970-03-23 12:14:55
Earthquake,10.0,6.0,ISCGEM798352,-22.13,126.691,1970-03-24 10:35:19
Nuclear Explosion,1.2,5.54,CI3325031,37.3005,-116.5341667,1970-03-26 19:00:01
Earthquake,25.0,6.7,ISCGEM798465,0.288,119.364,1970-03-27 18:36:50
Earthquake,60.0,6.0,ISCGEM798488,-6.253,154.667,1970-03-28 07:46:00
Earthquake,25.0,6.9,ISCGEM798506,39.098,29.57,1970-03-28 21:02:26
Earthquake,237.2,6.6,ISCGEM798577,-17.07,168.634,1970-03-29 10:08:21
Earthquake,50.0,6.8,ISCGEM798643,6.754,126.451,1970-03-30 16:46:44
Earthquake,73.1,5.7,ISCGEM798680,-5.632,-80.2,1970-03-31 08:50:14
Earthquake,20.0,5.9,ISCGEM798689,-3.629,69.61,1970-03-31 18:18:26
Earthquake,65.0,5.7,ISCGEM796196,39.817,141.944,1970-04-01 14:23:24
Earthquake,15.0,5.9,ISCGEM796214,-20.277,-173.861,1970-04-02 11:11:41
Earthquake,25.0,6.0,ISCGEM796237,-20.666,-173.859,1970-04-03 06:52:33
Earthquake,25.0,7.4,ISCGEM796378,15.791,121.63,1970-04-07 05:34:06
Earthquake,25.0,5.6,ISCGEM796381,15.662,121.852,1970-04-07 06:11:54
Earthquake,25.0,5.8,ISCGEM796382,15.527,121.811,1970-04-07 06:34:19
Earthquake,20.0,6.3,ISCGEM796453,38.304,22.682,1970-04-08 13:50:29
Earthquake,45.0,5.9,ISCGEM796457,-13.863,166.821,1970-04-08 14:41:07
Earthquake,25.0,6.5,ISCGEM796476,15.457,121.723,1970-04-08 21:23:58
Earthquake,110.0,5.7,ISCGEM796489,45.106,149.24,1970-04-09 00:00:17
Earthquake,10.0,5.8,ISCGEM796529,13.067,-92.371,1970-04-09 16:24:28
Earthquake,163.0,5.7,ISCGEM796571,-27.595,-177.911,1970-04-10 14:09:17
Earthquake,15.0,6.1,ISCGEM796590,59.61,-142.594,1970-04-11 04:05:45
